timestamp,value,metric,unit,interval,network,fetch_timestamp,dataset_type
2025-10-15 18:00:00+10:00,4897442.4,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-15 19:00:00+10:00,4137449.3,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-15 20:00:00+10:00,3657406.2,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-15 21:00:00+10:00,2615380.3,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-15 22:00:00+10:00,2318057.1,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-15 23:00:00+10:00,1888234.1,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-16 00:00:00+10:00,1186843.5,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-16 01:00:00+10:00,837460.31,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-16 02:00:00+10:00,719748.92,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-16 03:00:00+10:00,656941.58,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-16 04:00:00+10:00,698827.45,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-16 05:00:00+10:00,966254.3,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-16 06:00:00+10:00,177411.45,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-16 07:00:00+10:00,-79044.048,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-16 08:00:00+10:00,-220164.09,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-16 09:00:00+10:00,-292178.16,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-16 10:00:00+10:00,-333452.16,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-16 11:00:00+10:00,-340768.18,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-16 12:00:00+10:00,-188970.8,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-16 13:00:00+10:00,-203537.82,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-16 14:00:00+10:00,-186350.59,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-16 15:00:00+10:00,208554.87,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-16 16:00:00+10:00,513551.86,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-16 17:00:00+10:00,2409281.1,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-16 18:00:00+10:00,4118391.9,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-16 19:00:00+10:00,3454901.7,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-16 20:00:00+10:00,3308410.7,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-16 21:00:00+10:00,2184792.8,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-16 22:00:00+10:00,2035215.7,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-16 23:00:00+10:00,2037026.9,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-17 00:00:00+10:00,1489531.8,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-17 01:00:00+10:00,1165051.6,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-17 02:00:00+10:00,1099766.7,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-17 03:00:00+10:00,1039590.1,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-17 04:00:00+10:00,1138913.5,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-17 05:00:00+10:00,1338580.7,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-17 06:00:00+10:00,906716.82,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-17 07:00:00+10:00,89855.478,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-17 08:00:00+10:00,1123165.0,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-17 09:00:00+10:00,1001419.6,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-17 10:00:00+10:00,-763306.32,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-17 11:00:00+10:00,-465225.12,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-17 12:00:00+10:00,-564533.35,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-17 13:00:00+10:00,-533849.08,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-17 14:00:00+10:00,6408975.7,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-17 15:00:00+10:00,849943.64,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-17 16:00:00+10:00,675741.87,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-17 17:00:00+10:00,1912254.2,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-17 18:00:00+10:00,2963535.9,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-17 19:00:00+10:00,2813180.3,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-17 20:00:00+10:00,2789577.3,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-17 21:00:00+10:00,2058268.9,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-17 22:00:00+10:00,2475104.7,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-17 23:00:00+10:00,2357610.2,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-18 00:00:00+10:00,1908080.5,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-18 01:00:00+10:00,1543630.2,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-18 02:00:00+10:00,1398415.5,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-18 03:00:00+10:00,1405585.3,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-18 04:00:00+10:00,1393992.8,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-18 05:00:00+10:00,1419008.4,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-18 06:00:00+10:00,679791.77,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-18 07:00:00+10:00,114415.1,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-18 08:00:00+10:00,88641.883,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-18 09:00:00+10:00,-46931.465,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-18 10:00:00+10:00,-341878.93,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-18 11:00:00+10:00,-367118.01,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-18 12:00:00+10:00,-399178.65,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-18 13:00:00+10:00,-341592.44,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-18 14:00:00+10:00,-127977.71,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-18 15:00:00+10:00,648144.73,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-18 16:00:00+10:00,632011.41,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-18 17:00:00+10:00,2366171.0,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-18 18:00:00+10:00,3186896.0,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-18 19:00:00+10:00,2395317.3,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-18 20:00:00+10:00,1601779.6,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-18 21:00:00+10:00,1107569.5,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-18 22:00:00+10:00,931509.23,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-18 23:00:00+10:00,720574.22,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-19 00:00:00+10:00,632120.53,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-19 01:00:00+10:00,550791.75,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-19 02:00:00+10:00,544677.1,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-19 03:00:00+10:00,501742.86,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-19 04:00:00+10:00,502523.85,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-19 05:00:00+10:00,489274.87,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-19 06:00:00+10:00,-223699.17,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-19 07:00:00+10:00,-335482.89,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-19 08:00:00+10:00,-463068.26,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
